2021-06-25 11:23:19.615701		4.14
2021-06-25 11:23:34.031383		4.15
2021-06-25 11:23:48.409233		4.12
2021-06-25 11:24:02.804486		4.10
2021-06-25 11:24:49.204230		4.13
2021-06-25 11:25:03.628711		4.11
2021-06-25 11:25:18.008367		4.11
2021-06-25 11:25:32.400031		4.13
2021-06-25 11:26:20.199625		4.04
2021-06-25 11:26:34.560180		4.12
2021-06-25 11:26:48.966913		4.07
2021-06-25 11:27:03.377580		4.12
